transactionId,transactionDate,amount,gatewayStatus
TRX-000764,2026-09-12,1630.12,APPROVED
TRX-025328,2026-08-22,594.24,APPROVED
TRX-015049,2026-09-15,869.17,APPROVED
TRX-040662,2026-09-08,1557.46,APPROVED
TRX-032352,2026-09-13,340.16,APPROVED
TRX-032866,2026-08-22,127.78,APPROVED
TRX-032766,2026-08-29,1384.78,APPROVED
TRX-000774,2026-09-02,1703.42,APPROVED
TRX-017607,2026-09-06,1709.31,APPROVED
TRX-023158,2026-09-12,608.14,APPROVED
TRX-014222,2026-09-10,777.26,APPROVED
TRX-022867,2026-08-27,465.11,APPROVED
TRX-010387,2026-08-21,526.71,APPROVED
TRX-016360,2026-08-25,528.80,APPROVED
TRX-044119,2026-08-22,1022.27,CHARGEBACK
TRX-022701,2026-08-22,1238.33,APPROVED
TRX-031468,2026-09-08,1820.44,APPROVED
TRX-042740,2026-08-29,869.20,APPROVED
TRX-038412,2026-09-18,979.96,APPROVED
TRX-020871,2026-09-03,1754.43,APPROVED
TRX-007388,2026-09-14,434.04,APPROVED
TRX-024066,2026-09-14,1293.78,APPROVED
TRX-002300,2026-09-03,949.00,APPROVED
TRX-034522,2026-08-28,326.26,APPROVED
TRX-033405,2026-09-07,98.65,APPROVED
TRX-020024,2026-08-24,1515.92,APPROVED
TRX-017361,2026-09-10,1896.13,APPROVED
TRX-011053,2026-09-02,1428.49,APPROVED
TRX-035544,2026-09-09,1847.52,APPROVED
TRX-039713,2026-08-20,566.29,APPROVED
TRX-024247,2026-09-15,630.51,APPROVED
TRX-042837,2026-09-09,1570.21,APPROVED
TRX-008230,2026-09-15,635.90,APPROVED
TRX-039093,2026-08-25,1991.69,APPROVED
TRX-006891,2026-09-06,771.03,APPROVED
TRX-026658,2026-09-06,393.14,APPROVED
TRX-009815,2026-09-04,313.95,APPROVED
TRX-008346,2026-08-27,1486.18,APPROVED
TRX-024793,2026-08-31,652.69,APPROVED
TRX-007263,2026-09-01,1507.79,APPROVED
TRX-032432,2026-09-15,926.56,APPROVED
TRX-032485,2026-09-10,1315.05,APPROVED
TRX-019165,2026-09-12,1189.45,APPROVED
TRX-045140,2026-08-29,546.20,CANCELLED
TRX-021510,2026-08-28,468.30,APPROVED
TRX-024092,2026-09-18,1484.36,APPROVED
TRX-006584,2026-08-24,510.72,APPROVED
TRX-028953,2026-09-17,1295.49,APPROVED
TRX-001880,2026-09-09,1850.40,APPROVED
TRX-019186,2026-09-14,1343.38,APPROVED
TRX-009571,2026-08-30,515.43,APPROVED
TRX-006680,2026-08-31,1214.40,APPROVED
TRX-024009,2026-09-08,875.97,APPROVED
TRX-004384,2026-08-24,304.72,APPROVED
TRX-006091,2026-09-11,877.03,APPROVED
TRX-009239,2026-09-07,71.87,APPROVED
TRX-016122,2026-08-29,774.26,APPROVED
TRX-029602,2026-09-04,82.66,APPROVED
TRX-008646,2026-09-11,1695.18,APPROVED
TRX-044476,2026-08-29,1649.08,DECLINED
TRX-007004,2026-09-08,1599.32,APPROVED
TRX-035414,2026-09-02,894.62,APPROVED
TRX-042301,2026-09-15,1621.33,APPROVED
TRX-045981,2026-08-25,740.73,CANCELLED
TRX-042608,2026-08-25,1891.64,APPROVED
TRX-024010,2026-08-23,883.30,APPROVED
TRX-029185,2026-08-28,1006.05,APPROVED
TRX-025606,2026-08-24,641.98,APPROVED
TRX-032231,2026-08-25,1443.23,APPROVED
TRX-033775,2026-08-28,820.75,APPROVED
TRX-021323,2026-09-08,1087.59,APPROVED
TRX-029767,2026-09-12,1292.11,APPROVED
TRX-011128,2026-09-04,1978.24,APPROVED
TRX-016408,2026-08-20,880.64,APPROVED
TRX-011977,2026-09-15,241.41,APPROVED
TRX-031071,2026-09-06,900.43,APPROVED
TRX-022322,2026-08-30,450.26,APPROVED
TRX-027946,2026-08-24,1874.18,APPROVED
TRX-045510,2026-09-17,1268.30,CANCELLED
TRX-035045,2026-09-06,179.85,APPROVED
TRX-034091,2026-09-15,1147.03,APPROVED
TRX-005460,2026-09-16,231.80,APPROVED
TRX-036686,2026-08-22,268.38,APPROVED
TRX-039412,2026-09-03,349.96,APPROVED
TRX-036780,2026-09-18,957.40,APPROVED
TRX-039203,2026-08-23,807.99,APPROVED
TRX-022545,2026-08-20,94.85,APPROVED
TRX-036927,2026-08-26,44.91,APPROVED
TRX-000810,2026-09-02,1967.30,APPROVED
TRX-033617,2026-08-30,1652.61,APPROVED
TRX-004798,2026-08-21,1349.34,APPROVED
TRX-012996,2026-08-29,1740.68,APPROVED
TRX-025520,2026-08-22,11.60,APPROVED
TRX-044076,2026-09-02,707.08,REFUNDED
TRX-023026,2026-08-20,1630.58,APPROVED
TRX-036111,2026-09-05,33.63,APPROVED
TRX-029183,2026-08-27,991.39,APPROVED
TRX-042219,2026-09-16,1020.27,APPROVED
TRX-004672,2026-09-04,425.76,APPROVED
TRX-033838,2026-09-03,1282.54,APPROVED
TRX-025422,2026-08-21,1283.26,APPROVED
TRX-020071,2026-08-26,1860.43,APPROVED
TRX-026890,2026-08-24,103.70,APPROVED
TRX-000731,2026-09-04,1388.23,APPROVED
TRX-019695,2026-09-10,1094.35,APPROVED
TRX-009532,2026-09-03,229.56,APPROVED
TRX-045139,2026-08-30,538.87,CANCELLED
TRX-032300,2026-09-17,1949.00,APPROVED
TRX-015849,2026-08-21,763.17,APPROVED
TRX-031586,2026-09-05,695.38,APPROVED
TRX-016287,2026-09-08,1983.71,APPROVED
TRX-002813,2026-09-08,729.29,APPROVED
TRX-018196,2026-08-20,56.68,APPROVED
TRX-032897,2026-09-11,355.01,APPROVED
TRX-000749,2026-09-05,1520.17,APPROVED
TRX-025189,2026-09-16,1565.37,APPROVED
TRX-016909,2026-09-17,572.97,APPROVED
TRX-041199,2026-09-01,1503.67,APPROVED
TRX-024350,2026-08-24,1385.50,APPROVED
TRX-015889,2026-09-05,1056.37,APPROVED
TRX-035649,2026-08-25,627.17,APPROVED
TRX-023225,2026-09-08,1099.25,APPROVED
TRX-045362,2026-09-02,183.46,CANCELLED
TRX-029304,2026-08-31,1878.32,APPROVED
TRX-011426,2026-09-09,182.58,APPROVED
TRX-028582,2026-09-01,566.06,APPROVED
TRX-027641,2026-09-07,1628.53,APPROVED
TRX-001278,2026-08-31,1417.74,APPROVED
TRX-021553,2026-09-08,783.49,APPROVED
TRX-038604,2026-09-13,397.32,APPROVED
TRX-019688,2026-09-15,1043.04,APPROVED
TRX-002362,2026-08-30,1403.46,APPROVED
TRX-039658,2026-08-21,163.14,APPROVED
TRX-021676,2026-09-07,1685.08,APPROVED
TRX-028200,2026-09-17,1746.00,APPROVED
TRX-004840,2026-09-10,1657.20,APPROVED
TRX-034583,2026-08-29,773.39,APPROVED
TRX-019571,2026-08-27,185.43,APPROVED
TRX-026839,2026-09-06,1719.87,APPROVED
TRX-017292,2026-09-04,1390.36,APPROVED
TRX-041729,2026-09-05,1408.57,APPROVED
TRX-002471,2026-09-01,212.43,APPROVED
TRX-014761,2026-08-29,748.13,APPROVED
TRX-042579,2026-08-24,1669.07,APPROVED
TRX-030092,2026-09-04,1684.36,APPROVED
TRX-007992,2026-09-12,881.36,APPROVED
TRX-000678,2026-08-21,999.74,APPROVED
TRX-044090,2026-09-04,809.70,CHARGEBACK
TRX-008460,2026-08-20,331.80,APPROVED
TRX-024058,2026-08-22,1235.14,APPROVED
TRX-014005,2026-08-23,1176.65,APPROVED
TRX-007340,2026-09-16,82.20,APPROVED
TRX-024102,2026-09-08,1557.66,APPROVED
TRX-035633,2026-09-11,509.89,APPROVED
TRX-042214,2026-08-29,993.62,APPROVED
TRX-040576,2026-08-20,927.08,APPROVED
TRX-037053,2026-08-27,968.49,APPROVED
TRX-035542,2026-09-08,1832.86,APPROVED
TRX-045691,2026-08-29,605.03,CANCELLED
TRX-022330,2026-09-16,508.90,APPROVED
TRX-034812,2026-09-10,461.96,APPROVED
TRX-043138,2026-08-29,1791.54,CHARGEBACK
TRX-037534,2026-09-09,514.22,APPROVED
TRX-012849,2026-08-20,663.17,APPROVED
TRX-031464,2026-08-31,1791.12,APPROVED
TRX-029116,2026-09-06,500.28,APPROVED
TRX-009386,2026-08-31,1149.38,APPROVED
TRX-012394,2026-08-21,1308.02,APPROVED
TRX-018400,2026-08-27,1552.00,APPROVED
TRX-005248,2026-09-06,667.84,APPROVED
TRX-012669,2026-08-24,1333.77,APPROVED
TRX-007184,2026-08-24,928.72,APPROVED
TRX-033236,2026-08-30,849.88,APPROVED
TRX-037222,2026-09-17,217.26,APPROVED
TRX-001110,2026-09-08,186.30,APPROVED
TRX-029507,2026-09-10,1376.31,APPROVED
TRX-042660,2026-08-29,282.80,APPROVED
TRX-000791,2026-08-22,1828.03,APPROVED
TRX-029997,2026-09-04,988.01,APPROVED
TRX-027266,2026-09-18,869.78,APPROVED
TRX-023057,2026-09-14,1857.81,APPROVED
TRX-030199,2026-08-30,478.67,APPROVED
TRX-010488,2026-09-10,1267.04,APPROVED
TRX-033714,2026-09-11,373.62,APPROVED
TRX-004291,2026-08-30,1613.03,APPROVED
TRX-010785,2026-08-20,1454.05,APPROVED
TRX-024871,2026-09-17,1224.43,APPROVED
TRX-037360,2026-09-13,1228.80,APPROVED
TRX-015550,2026-08-30,561.50,APPROVED
TRX-003407,2026-09-18,1103.31,APPROVED
TRX-034047,2026-09-09,824.51,APPROVED
TRX-018789,2026-09-15,423.37,APPROVED
TRX-001756,2026-08-22,941.48,APPROVED
TRX-017122,2026-09-14,144.26,APPROVED
TRX-002708,2026-09-11,1949.64,APPROVED
TRX-042253,2026-08-27,1269.49,APPROVED
TRX-032966,2026-08-22,860.78,APPROVED
TRX-037755,2026-08-24,144.15,APPROVED
TRX-035489,2026-08-20,1444.37,APPROVED
TRX-021990,2026-08-26,1996.70,APPROVED
TRX-021268,2026-08-23,684.44,APPROVED
TRX-032959,2026-08-26,809.47,APPROVED
TRX-031708,2026-09-02,1589.64,APPROVED
TRX-026568,2026-08-20,1723.44,APPROVED
TRX-035691,2026-09-09,935.03,APPROVED
TRX-009659,2026-08-30,1160.47,APPROVED
TRX-014386,2026-09-15,1979.38,APPROVED
TRX-029489,2026-08-21,1244.37,APPROVED
TRX-023236,2026-09-09,1179.88,APPROVED
TRX-041269,2026-08-20,26.77,APPROVED
TRX-026577,2026-08-20,1789.41,APPROVED
TRX-008747,2026-08-24,445.51,APPROVED
TRX-000633,2026-09-10,669.89,APPROVED
TRX-016870,2026-09-14,287.10,APPROVED
TRX-029359,2026-09-13,291.47,APPROVED
TRX-005258,2026-08-23,741.14,APPROVED
TRX-036544,2026-08-27,1217.52,APPROVED
TRX-010966,2026-09-09,790.78,APPROVED
TRX-033712,2026-09-18,358.96,APPROVED
TRX-023452,2026-08-28,773.16,APPROVED
TRX-003812,2026-09-03,91.96,APPROVED
TRX-004765,2026-08-23,1107.45,APPROVED
TRX-044887,2026-08-21,681.71,CHARGEBACK
TRX-038626,2026-09-02,558.58,APPROVED
TRX-022794,2026-08-29,1920.02,APPROVED
TRX-015419,2026-08-22,1591.27,APPROVED
TRX-015872,2026-08-29,931.76,APPROVED
TRX-039130,2026-08-19,272.90,APPROVED
TRX-006282,2026-09-06,287.06,APPROVED
TRX-012874,2026-09-04,846.42,APPROVED
TRX-018001,2026-08-30,617.33,APPROVED
TRX-033152,2026-09-11,234.16,APPROVED
TRX-023923,2026-08-23,245.59,APPROVED
TRX-034072,2026-09-06,1007.76,APPROVED
TRX-031010,2026-09-07,453.30,APPROVED
TRX-015139,2026-09-06,1528.87,APPROVED
TRX-043806,2026-09-12,717.98,DECLINED
TRX-021670,2026-09-07,1641.10,APPROVED
TRX-023884,2026-09-07,1949.72,APPROVED
TRX-027351,2026-09-06,1492.83,APPROVED
TRX-019116,2026-09-13,830.28,APPROVED
TRX-012644,2026-08-22,1150.52,APPROVED
TRX-033264,2026-09-06,1055.12,APPROVED
TRX-028602,2026-09-03,712.66,APPROVED
TRX-009413,2026-09-09,1347.29,APPROVED
TRX-017179,2026-08-22,562.07,APPROVED
TRX-001000,2026-08-24,1370.00,APPROVED
TRX-033229,2026-09-05,798.57,APPROVED
TRX-013877,2026-09-17,238.41,APPROVED
TRX-002004,2026-09-09,769.32,APPROVED
TRX-040448,2026-09-03,1978.84,APPROVED
TRX-011539,2026-08-30,1010.87,APPROVED
TRX-038973,2026-08-29,1112.09,APPROVED
TRX-001898,2026-09-02,1982.34,APPROVED
TRX-000995,2026-08-21,1333.35,APPROVED
TRX-014216,2026-08-23,733.28,APPROVED
TRX-031019,2026-09-02,519.27,APPROVED
TRX-001940,2026-09-17,300.20,APPROVED
TRX-015530,2026-09-12,414.90,APPROVED
TRX-037914,2026-09-06,1309.62,APPROVED
TRX-017489,2026-08-29,844.37,APPROVED
TRX-026541,2026-09-17,1525.53,APPROVED
TRX-042158,2026-08-23,583.14,APPROVED
TRX-024172,2026-09-15,80.76,APPROVED
TRX-041336,2026-09-07,527.88,APPROVED
TRX-020797,2026-09-17,1212.01,APPROVED
TRX-038506,2026-08-29,1668.98,APPROVED
TRX-043514,2026-09-13,567.62,DECLINED
TRX-021539,2026-08-27,680.87,APPROVED
TRX-041837,2026-09-08,210.21,APPROVED
TRX-021517,2026-08-25,519.61,APPROVED
TRX-014839,2026-09-03,1319.87,APPROVED
TRX-007699,2026-09-15,723.67,APPROVED
TRX-004735,2026-08-30,887.55,APPROVED
TRX-037007,2026-08-21,631.31,APPROVED
TRX-033270,2026-08-26,1099.10,APPROVED
TRX-004481,2026-09-04,1015.73,APPROVED
TRX-024629,2026-08-31,1440.57,APPROVED
TRX-000087,2026-08-19,647.71,APPROVED
TRX-004331,2026-09-02,1906.23,APPROVED
TRX-018635,2026-09-17,1284.55,APPROVED
TRX-028693,2026-09-13,1379.69,APPROVED
TRX-018714,2026-09-09,1863.62,APPROVED
TRX-040290,2026-09-18,820.70,APPROVED
TRX-008139,2026-08-21,1958.87,APPROVED
TRX-008235,2026-08-30,672.55,APPROVED
TRX-008984,2026-09-18,192.72,APPROVED
TRX-028576,2026-08-30,522.08,APPROVED
TRX-036028,2026-08-28,1415.24,APPROVED
TRX-000990,2026-09-14,1296.70,APPROVED
TRX-018836,2026-09-09,767.88,APPROVED
TRX-035838,2026-09-04,22.54,APPROVED
TRX-002357,2026-09-09,1366.81,APPROVED
TRX-008273,2026-09-16,951.09,APPROVED
TRX-037572,2026-08-27,792.76,APPROVED
TRX-027767,2026-09-04,562.11,APPROVED
TRX-041766,2026-08-26,1689.78,APPROVED
TRX-011873,2026-09-07,1469.09,APPROVED
TRX-036500,2026-09-03,895.00,APPROVED
TRX-031788,2026-08-22,186.04,APPROVED
TRX-007795,2026-08-20,1427.35,APPROVED
TRX-010254,2026-08-27,1541.82,APPROVED
TRX-042538,2026-08-28,1378.54,APPROVED
TRX-036350,2026-08-23,1785.50,APPROVED
TRX-038722,2026-09-15,1262.26,APPROVED
TRX-034892,2026-08-30,1048.36,APPROVED
TRX-019642,2026-09-18,705.86,APPROVED
TRX-034369,2026-09-14,1194.77,APPROVED
TRX-021819,2026-09-06,743.27,APPROVED
TRX-005604,2026-09-13,1287.32,APPROVED
TRX-006871,2026-08-31,624.43,APPROVED
TRX-010063,2026-08-31,141.79,APPROVED
TRX-015509,2026-09-08,260.97,APPROVED
TRX-009230,2026-09-04,1995.90,APPROVED
TRX-011238,2026-08-31,794.54,APPROVED
TRX-032320,2026-09-09,105.60,APPROVED
TRX-038178,2026-09-12,1254.74,APPROVED
TRX-038136,2026-09-08,946.88,APPROVED
TRX-042752,2026-08-28,957.16,APPROVED
TRX-033195,2026-09-01,549.35,APPROVED
TRX-020593,2026-09-06,1706.69,APPROVED
TRX-038096,2026-09-15,653.68,APPROVED
TRX-016509,2026-09-11,1620.97,APPROVED
TRX-043045,2026-08-23,1109.85,CHARGEBACK
TRX-015932,2026-09-05,1371.56,APPROVED
TRX-037221,2026-09-17,209.93,APPROVED
TRX-026176,2026-09-05,840.08,APPROVED
TRX-029419,2026-08-27,731.27,APPROVED
TRX-007558,2026-09-18,1680.14,APPROVED
TRX-029619,2026-08-20,207.27,APPROVED
TRX-042410,2026-09-13,440.30,APPROVED
TRX-035157,2026-09-03,1000.81,APPROVED
TRX-038236,2026-09-09,1679.88,APPROVED
TRX-004550,2026-09-09,1521.50,APPROVED
TRX-007228,2026-09-17,1251.24,APPROVED
TRX-043220,2026-09-15,402.60,DECLINED
TRX-033199,2026-09-11,578.67,APPROVED
TRX-025345,2026-09-05,718.85,APPROVED
TRX-016363,2026-08-24,550.79,APPROVED
TRX-029044,2026-09-09,1962.52,APPROVED
TRX-001827,2026-08-23,1461.91,APPROVED
TRX-041017,2026-09-15,169.61,APPROVED
TRX-013759,2026-09-04,1363.47,APPROVED
TRX-039123,2026-09-18,221.59,APPROVED
TRX-043611,2026-08-22,1278.63,REFUNDED
TRX-024477,2026-08-20,326.41,APPROVED
TRX-040964,2026-09-04,1781.12,APPROVED
TRX-004343,2026-09-09,1994.19,APPROVED
TRX-031548,2026-09-12,416.84,APPROVED
TRX-028724,2026-08-31,1606.92,APPROVED
TRX-021406,2026-08-31,1695.98,APPROVED
TRX-017039,2026-08-22,1525.87,APPROVED
TRX-000559,2026-08-26,127.47,APPROVED
TRX-029427,2026-08-22,789.91,APPROVED
TRX-030902,2026-09-08,1651.66,APPROVED
TRX-037527,2026-09-12,462.91,APPROVED
TRX-000887,2026-09-14,541.71,APPROVED
TRX-042238,2026-09-02,1169.54,APPROVED
TRX-029912,2026-08-23,364.96,APPROVED
TRX-025315,2026-09-04,498.95,APPROVED
TRX-038447,2026-09-01,1236.51,APPROVED
TRX-016075,2026-08-26,429.75,APPROVED
TRX-006461,2026-08-31,1599.13,APPROVED
TRX-000353,2026-08-21,607.49,APPROVED
TRX-039241,2026-08-27,1086.53,APPROVED
TRX-040760,2026-08-22,285.80,APPROVED
TRX-018231,2026-08-26,313.23,APPROVED
TRX-035524,2026-09-12,1700.92,APPROVED
TRX-038016,2026-09-15,67.28,APPROVED
TRX-041649,2026-09-18,822.17,APPROVED
TRX-009465,2026-08-28,1728.45,APPROVED
TRX-031523,2026-08-29,233.59,APPROVED
TRX-010888,2026-09-12,219.04,APPROVED
TRX-026295,2026-09-09,1712.35,APPROVED
TRX-032673,2026-09-07,703.09,APPROVED
TRX-032285,2026-09-01,1839.05,APPROVED
TRX-014519,2026-08-28,964.27,APPROVED
TRX-010065,2026-09-15,156.45,APPROVED
TRX-001887,2026-08-22,1901.71,APPROVED
TRX-015094,2026-09-05,1199.02,APPROVED
TRX-019520,2026-08-27,1801.60,APPROVED
TRX-037921,2026-08-22,1360.93,APPROVED
TRX-023234,2026-08-31,1165.22,APPROVED
TRX-027362,2026-09-18,1573.46,APPROVED
TRX-000679,2026-09-12,1007.07,APPROVED
TRX-034602,2026-08-29,912.66,APPROVED
TRX-006892,2026-08-26,778.36,APPROVED
TRX-000620,2026-09-10,574.60,APPROVED
TRX-027317,2026-09-11,1243.61,APPROVED
TRX-030558,2026-09-12,1120.14,APPROVED
TRX-003793,2026-08-29,1942.69,APPROVED
TRX-028836,2026-09-17,437.88,APPROVED
TRX-024270,2026-08-23,799.10,APPROVED
TRX-032708,2026-08-27,959.64,APPROVED
TRX-035778,2026-09-15,1572.74,APPROVED
TRX-000460,2026-09-10,1391.80,APPROVED
TRX-034087,2026-09-03,1117.71,APPROVED
TRX-023605,2026-09-08,1894.65,APPROVED
TRX-033020,2026-08-22,1256.60,APPROVED
TRX-037555,2026-08-27,668.15,APPROVED
TRX-040593,2026-09-02,1041.69,APPROVED
TRX-011721,2026-09-01,354.93,APPROVED
TRX-039920,2026-09-05,93.60,APPROVED
TRX-016880,2026-09-04,360.40,APPROVED
TRX-020731,2026-09-12,728.23,APPROVED
TRX-013704,2026-09-08,960.32,APPROVED
TRX-023482,2026-09-09,993.06,APPROVED
TRX-021124,2026-09-09,1618.92,APPROVED
TRX-022266,2026-09-11,39.78,APPROVED
TRX-001062,2026-09-16,1824.46,APPROVED
TRX-030257,2026-09-15,903.81,APPROVED
TRX-024759,2026-08-24,403.47,APPROVED
TRX-009101,2026-08-28,1050.33,APPROVED
TRX-043391,2026-08-26,1656.03,CHARGEBACK
TRX-015658,2026-09-01,1353.14,APPROVED
TRX-015273,2026-09-17,521.09,APPROVED
TRX-025499,2026-09-06,1847.67,APPROVED
TRX-023681,2026-09-18,461.73,APPROVED
TRX-011541,2026-08-22,1025.53,APPROVED
TRX-014660,2026-08-28,1997.80,APPROVED
TRX-003911,2026-09-04,817.63,APPROVED
TRX-000289,2026-09-06,138.37,APPROVED
TRX-031565,2026-08-21,541.45,APPROVED
TRX-028868,2026-08-29,672.44,APPROVED
TRX-013176,2026-09-14,1070.08,APPROVED
TRX-036419,2026-08-30,301.27,APPROVED
TRX-032782,2026-09-15,1502.06,APPROVED
TRX-032493,2026-08-31,1373.69,APPROVED
TRX-026297,2026-09-06,1727.01,APPROVED
TRX-039812,2026-08-24,1291.96,APPROVED
TRX-041063,2026-08-29,506.79,APPROVED
TRX-045756,2026-09-02,1081.48,CANCELLED
TRX-045335,2026-08-26,1975.55,CANCELLED
TRX-006983,2026-08-27,1445.39,APPROVED
TRX-028372,2026-09-16,1016.76,APPROVED
TRX-037866,2026-08-24,957.78,APPROVED
TRX-030033,2026-09-16,1251.89,APPROVED
TRX-034566,2026-08-25,648.78,APPROVED
TRX-016216,2026-08-23,1463.28,APPROVED
TRX-033665,2026-09-01,14.45,APPROVED
TRX-018967,2026-09-16,1728.11,APPROVED
TRX-041598,2026-08-24,458.34,APPROVED
TRX-027796,2026-09-06,774.68,APPROVED
TRX-037864,2026-08-20,943.12,APPROVED
TRX-027292,2026-09-07,1060.36,APPROVED
TRX-029389,2026-09-12,511.37,APPROVED
TRX-042646,2026-09-02,180.18,APPROVED
TRX-013875,2026-09-14,223.75,APPROVED
TRX-031107,2026-09-03,1164.31,APPROVED
TRX-041341,2026-09-06,554.53,APPROVED
TRX-021101,2026-09-08,1450.33,APPROVED
TRX-003738,2026-08-21,1539.54,APPROVED
TRX-016153,2026-09-07,1001.49,APPROVED
TRX-022000,2026-08-24,80.00,APPROVED
TRX-020655,2026-08-21,171.15,APPROVED
TRX-031120,2026-09-09,1259.60,APPROVED
TRX-017028,2026-09-18,1445.24,APPROVED
TRX-011192,2026-08-22,457.36,APPROVED
TRX-021395,2026-09-06,1615.35,APPROVED
TRX-045598,2026-09-12,1913.34,CANCELLED
TRX-036339,2026-09-10,1704.87,APPROVED
TRX-041213,2026-09-02,1606.29,APPROVED
TRX-000884,2026-08-25,519.72,APPROVED
TRX-040200,2026-09-13,161.00,APPROVED
TRX-003804,2026-09-02,33.32,APPROVED
TRX-033141,2026-08-21,153.53,APPROVED
TRX-041817,2026-08-21,63.61,APPROVED
TRX-040383,2026-08-25,1492.39,APPROVED
TRX-003245,2026-08-22,1905.85,APPROVED
TRX-007200,2026-08-31,1046.00,APPROVED
TRX-010041,2026-09-13,1970.53,APPROVED
TRX-012289,2026-08-24,538.37,APPROVED
TRX-043692,2026-08-25,1872.36,CHARGEBACK
TRX-009069,2026-09-03,815.77,APPROVED
TRX-009753,2026-09-14,1849.49,APPROVED
TRX-019857,2026-08-23,291.81,APPROVED
TRX-043524,2026-09-12,640.92,REFUNDED
TRX-005244,2026-09-08,638.52,APPROVED
TRX-007412,2026-08-31,609.96,APPROVED
TRX-018662,2026-09-05,1482.46,APPROVED
TRX-002127,2026-09-18,1670.91,APPROVED
TRX-026132,2026-09-11,517.56,APPROVED
TRX-033859,2026-09-09,1436.47,APPROVED
TRX-026449,2026-08-30,851.17,APPROVED
TRX-031229,2026-09-10,68.57,APPROVED
TRX-010396,2026-08-27,592.68,APPROVED
TRX-039877,2026-08-23,1768.41,APPROVED
TRX-038002,2026-08-24,1954.66,APPROVED
TRX-001751,2026-09-09,904.83,APPROVED
TRX-004614,2026-09-01,1990.62,APPROVED
TRX-007768,2026-09-06,1229.44,APPROVED
TRX-022274,2026-08-24,98.42,APPROVED
TRX-033761,2026-09-03,718.13,APPROVED
TRX-032127,2026-09-08,680.91,APPROVED
TRX-011017,2026-09-07,1164.61,APPROVED
TRX-009690,2026-08-20,1387.70,APPROVED
TRX-004516,2026-09-15,1272.28,APPROVED
TRX-015813,2026-09-15,499.29,APPROVED
TRX-013222,2026-09-11,1407.26,APPROVED
TRX-029231,2026-09-06,1343.23,APPROVED
TRX-002468,2026-08-26,190.44,APPROVED
TRX-033636,2026-08-21,1791.88,APPROVED
TRX-031064,2026-09-03,849.12,APPROVED
TRX-016420,2026-09-06,968.60,APPROVED
TRX-024755,2026-08-24,374.15,APPROVED
TRX-027045,2026-09-10,1239.85,APPROVED
TRX-005129,2026-09-09,1785.57,APPROVED
TRX-008573,2026-09-03,1160.09,APPROVED
TRX-040500,2026-08-24,370.00,APPROVED
TRX-043328,2026-09-07,1194.24,CHARGEBACK
TRX-022413,2026-09-08,1117.29,APPROVED
TRX-004854,2026-09-17,1759.82,APPROVED
TRX-024611,2026-09-12,1308.63,APPROVED
TRX-009472,2026-09-17,1779.76,APPROVED
TRX-044535,2026-09-06,91.55,REFUNDED
TRX-025477,2026-09-16,1686.41,APPROVED
TRX-004455,2026-09-04,825.15,APPROVED
TRX-009937,2026-08-29,1208.21,APPROVED
TRX-028627,2026-09-18,895.91,APPROVED
TRX-005128,2026-09-08,1778.24,APPROVED
TRX-006184,2026-08-29,1558.72,APPROVED
TRX-027064,2026-09-01,1379.12,APPROVED
TRX-040338,2026-08-27,1172.54,APPROVED
TRX-011371,2026-09-18,1769.43,APPROVED
TRX-013276,2026-09-17,1803.08,APPROVED
TRX-030275,2026-08-27,1035.75,APPROVED
TRX-028263,2026-08-26,217.79,APPROVED
TRX-030371,2026-09-13,1739.43,APPROVED
TRX-000222,2026-09-01,1637.26,APPROVED
TRX-036611,2026-09-14,1708.63,APPROVED
TRX-042654,2026-09-17,238.82,APPROVED
TRX-000318,2026-08-31,350.94,APPROVED
TRX-007756,2026-09-16,1141.48,APPROVED
TRX-012108,2026-08-24,1201.64,APPROVED
TRX-044450,2026-08-24,1458.50,REFUNDED
TRX-031254,2026-09-07,251.82,APPROVED
TRX-027834,2026-09-11,1053.22,APPROVED
TRX-011502,2026-09-14,739.66,APPROVED
TRX-014250,2026-08-21,982.50,APPROVED
TRX-035238,2026-08-30,1594.54,APPROVED
TRX-015280,2026-08-20,572.40,APPROVED
TRX-000426,2026-09-11,1142.58,APPROVED
TRX-035791,2026-08-27,1668.03,APPROVED
TRX-044071,2026-09-06,670.43,CHARGEBACK
TRX-023433,2026-09-13,633.89,APPROVED
TRX-024353,2026-08-20,1407.49,APPROVED
TRX-022379,2026-09-17,868.07,APPROVED
TRX-005617,2026-08-31,1382.61,APPROVED
TRX-011173,2026-09-02,318.09,APPROVED
TRX-028803,2026-09-01,195.99,APPROVED
TRX-007229,2026-08-24,1258.57,APPROVED
TRX-009925,2026-09-01,1120.25,APPROVED
TRX-017978,2026-08-25,448.74,APPROVED
TRX-019810,2026-09-09,1937.30,APPROVED
TRX-015980,2026-09-01,1723.40,APPROVED
TRX-038315,2026-09-16,268.95,APPROVED
TRX-035235,2026-08-25,1572.55,APPROVED
TRX-027749,2026-09-10,430.17,APPROVED
TRX-034512,2026-08-23,252.96,APPROVED
TRX-001982,2026-09-17,608.06,APPROVED
TRX-034657,2026-08-20,1315.81,APPROVED
TRX-009725,2026-09-16,1644.25,APPROVED
TRX-038805,2026-09-10,1870.65,APPROVED
TRX-042280,2026-09-13,1477.40,APPROVED
TRX-003004,2026-09-13,139.32,APPROVED
TRX-045951,2026-09-05,520.83,CANCELLED
TRX-023984,2026-08-22,692.72,APPROVED
TRX-027209,2026-08-29,451.97,APPROVED
TRX-011079,2026-09-09,1619.07,APPROVED
