idTransactional,dataTransactional,value,statusGateway
TRX-037626,2026-08-12,1826.15,APPROVED
TRX-015418,2026-08-15,1055.62,APPROVED
TRX-038109,2026-08-16,1535.05,APPROVED
TRX-036329,2026-09-04,659.61,APPROVED
TRX-005275,2026-08-18,1570.27,APPROVED
TRX-008329,2026-08-25,1180.77,APPROVED
TRX-004080,2026-08-24,1004.67,APPROVED
TRX-002867,2026-08-18,598.62,APPROVED
TRX-039058,2026-08-20,779.62,APPROVED
TRX-030601,2026-08-28,452.84,APPROVED
TRX-003655,2026-08-25,1956.41,APPROVED
TRX-004990,2026-08-23,1864.30,APPROVED
TRX-022815,2026-08-28,295.64,APPROVED
TRX-013532,2026-08-20,895.42,APPROVED
TRX-037192,2026-08-31,554.07,APPROVED
TRX-039683,2026-09-06,1535.68,APPROVED
TRX-029713,2026-09-02,1125.11,APPROVED
TRX-018603,2026-08-25,704.87,APPROVED
TRX-033103,2026-09-04,595.73,APPROVED
TRX-017452,2026-09-02,11.43,APPROVED
TRX-017897,2026-08-31,912.37,APPROVED
TRX-033572,2026-09-06,1039.95,APPROVED
TRX-011229,2026-08-18,1442.16,APPROVED
TRX-014290,2026-08-27,667.88,APPROVED
TRX-039496,2026-09-01,283.55,APPROVED
TRX-028556,2026-08-21,496.83,APPROVED
TRX-011163,2026-08-13,1728.81,APPROVED
TRX-035895,2026-08-21,1914.88,APPROVED
TRX-012062,2026-08-21,1066.72,APPROVED
TRX-035475,2026-08-26,1144.86,APPROVED
TRX-035802,2026-08-09,1041.20,APPROVED
TRX-033951,2026-08-29,1022.80,APPROVED
TRX-001649,2026-08-29,769.52,APPROVED
TRX-006554,2026-09-06,553.54,APPROVED
TRX-011716,2026-08-31,1958.29,APPROVED
TRX-006812,2026-08-20,1293.57,APPROVED
TRX-000997,2026-08-13,585.63,APPROVED
TRX-016686,2026-08-11,438.28,APPROVED
TRX-033647,2026-08-11,194.98,APPROVED
TRX-004660,2026-08-27,993.55,APPROVED
TRX-043244,2026-08-30,653.25,DECLINED
TRX-018186,2026-08-14,1055.43,APPROVED
TRX-014918,2026-08-20,315.86,APPROVED
TRX-008265,2026-08-25,530.69,APPROVED
TRX-016821,2026-08-08,1212.10,APPROVED
TRX-041238,2026-08-13,955.26,APPROVED
TRX-034748,2026-08-16,56.06,APPROVED
TRX-022553,2026-08-12,1858.90,APPROVED
TRX-031089,2026-09-02,1474.46,APPROVED
TRX-002422,2026-08-15,1976.60,APPROVED
TRX-009252,2026-08-29,894.23,APPROVED
TRX-029457,2026-09-05,1258.38,APPROVED
TRX-025114,2026-08-26,131.96,APPROVED
TRX-022936,2026-09-02,1595.54,APPROVED
TRX-031123,2026-08-10,1556.98,APPROVED
TRX-004914,2026-08-19,1720.03,APPROVED
TRX-035414,2026-08-27,1252.69,APPROVED
TRX-034115,2026-08-08,1579.37,APPROVED
TRX-003434,2026-08-12,919.70,APPROVED
TRX-041596,2026-08-29,1406.80,APPROVED
TRX-016816,2026-08-21,1009.29,APPROVED
TRX-024671,2026-08-16,452.92,APPROVED
TRX-003885,2026-08-28,224.29,APPROVED
TRX-030613,2026-08-14,1518.04,APPROVED
TRX-028303,2026-08-20,169.59,APPROVED
TRX-003798,2026-08-17,844.10,APPROVED
TRX-043567,2026-08-24,774.48,REFUNDED
TRX-009771,2026-08-16,630.99,APPROVED
TRX-002686,2026-09-02,1868.54,APPROVED
TRX-014631,2026-08-20,215.11,APPROVED
TRX-041350,2026-08-27,1110.17,APPROVED
TRX-045275,2026-08-22,128.50,CANCELLED
TRX-037309,2026-09-05,1799.06,APPROVED
TRX-000088,2026-09-01,1616.92,APPROVED
TRX-028028,2026-08-09,1548.26,APPROVED
TRX-002443,2026-08-13,293.06,APPROVED
TRX-041808,2026-08-11,429.43,APPROVED
TRX-045680,2026-08-18,691.16,CANCELLED
TRX-042908,2026-08-18,984.06,APPROVED
TRX-041805,2026-08-09,89.85,APPROVED
TRX-045122,2026-08-18,964.32,CANCELLED
TRX-019917,2026-09-04,1836.70,APPROVED
TRX-032634,2026-08-18,391.47,APPROVED
TRX-012409,2026-08-09,1594.27,APPROVED
TRX-021803,2026-08-30,991.70,APPROVED
TRX-004112,2026-08-08,1359.85,APPROVED
TRX-035663,2026-08-28,308.54,APPROVED
TRX-037989,2026-09-03,787.49,APPROVED
TRX-035053,2026-08-19,513.91,APPROVED
TRX-040140,2026-08-18,454.21,APPROVED
TRX-025557,2026-08-24,537.91,APPROVED
TRX-040641,2026-09-01,1214.02,APPROVED
TRX-009232,2026-08-19,1542.95,APPROVED
TRX-027025,2026-08-12,1347.77,APPROVED
TRX-041129,2026-08-19,172.34,APPROVED
TRX-032993,2026-08-19,276.23,APPROVED
TRX-026353,2026-08-17,279.74,APPROVED
TRX-012483,2026-08-29,552.50,APPROVED
TRX-010322,2026-08-15,1532.34,APPROVED
TRX-009709,2026-08-22,1945.16,APPROVED
TRX-030876,2026-08-20,1901.99,APPROVED
TRX-044754,2026-08-26,357.03,REFUNDED
TRX-026859,2026-08-27,1224.10,APPROVED
TRX-033050,2026-09-06,1038.17,APPROVED
TRX-025874,2026-08-13,1014.82,APPROVED
TRX-028690,2026-08-18,426.98,APPROVED
TRX-017141,2026-08-31,1217.02,APPROVED
TRX-037346,2026-09-03,1886.75,APPROVED
TRX-003748,2026-08-22,1293.69,APPROVED
TRX-034468,2026-08-26,849.63,APPROVED
TRX-004540,2026-08-29,1707.59,APPROVED
TRX-029219,2026-08-30,1677.21,APPROVED
TRX-025643,2026-09-06,354.84,APPROVED
TRX-006619,2026-08-26,721.45,APPROVED
TRX-004141,2026-08-23,1626.27,APPROVED
TRX-009929,2026-08-31,1726.38,APPROVED
TRX-045300,2026-08-18,932.70,CANCELLED
TRX-037089,2026-09-04,1579.74,APPROVED
TRX-041227,2026-08-11,466.21,APPROVED
TRX-012386,2026-08-11,1809.57,APPROVED
TRX-024482,2026-08-10,993.94,APPROVED
TRX-012010,2026-08-15,1718.36,APPROVED
TRX-003030,2026-09-03,259.43,APPROVED
TRX-038482,2026-08-09,1513.88,APPROVED
TRX-005503,2026-08-15,1225.03,APPROVED
TRX-030963,2026-08-19,479.75,APPROVED
TRX-004449,2026-08-09,284.22,APPROVED
TRX-004150,2026-08-21,330.81,APPROVED
TRX-041684,2026-08-10,388.39,APPROVED
TRX-002514,2026-09-06,654.61,APPROVED
TRX-017869,2026-08-30,1300.56,APPROVED
TRX-029312,2026-08-25,1335.12,APPROVED
TRX-004359,2026-08-31,1649.62,APPROVED
TRX-040591,2026-08-21,1148.73,APPROVED
TRX-009228,2026-08-20,746.77,APPROVED
TRX-013568,2026-08-26,798.37,APPROVED
TRX-042849,2026-08-30,963.91,APPROVED
TRX-041578,2026-08-13,524.17,APPROVED
TRX-040310,2026-08-21,1117.19,APPROVED
TRX-023668,2026-08-19,769.23,APPROVED
TRX-030321,2026-08-10,388.33,APPROVED
TRX-015040,2026-08-30,1757.58,APPROVED
TRX-032982,2026-08-13,894.90,APPROVED
TRX-018730,2026-09-05,259.49,APPROVED
TRX-037446,2026-08-18,189.27,APPROVED
TRX-003104,2026-08-21,75.39,APPROVED
TRX-010932,2026-08-24,1531.07,APPROVED
TRX-019995,2026-08-24,1391.83,APPROVED
TRX-031645,2026-08-27,1405.27,APPROVED
TRX-040370,2026-09-01,1128.74,APPROVED
TRX-003218,2026-09-06,818.51,APPROVED
TRX-002373,2026-08-22,1734.88,APPROVED
TRX-012863,2026-09-06,705.54,APPROVED
TRX-036899,2026-08-09,1417.53,APPROVED
TRX-021980,2026-08-29,394.60,APPROVED
TRX-002728,2026-08-11,859.70,APPROVED
TRX-000319,2026-09-06,367.09,APPROVED
TRX-042872,2026-09-05,620.88,APPROVED
TRX-000151,2026-08-21,1808.82,APPROVED
TRX-008107,2026-08-13,1203.38,APPROVED
TRX-030173,2026-08-30,292.62,APPROVED
TRX-014973,2026-08-28,855.46,APPROVED
TRX-034160,2026-08-23,1005.25,APPROVED
TRX-031100,2026-09-04,730.17,APPROVED
TRX-045268,2026-08-08,912.50,CANCELLED
TRX-031914,2026-08-27,917.62,APPROVED
TRX-002677,2026-08-29,273.75,APPROVED
TRX-021423,2026-08-23,645.32,APPROVED
TRX-024147,2026-08-25,1881.48,APPROVED
TRX-008247,2026-08-12,130.95,APPROVED
TRX-043941,2026-08-16,1455.85,REFUNDED
TRX-036607,2026-08-17,1202.17,APPROVED
TRX-007454,2026-08-11,1127.13,APPROVED
TRX-007022,2026-08-23,1585.76,APPROVED
TRX-022392,2026-09-02,1208.74,APPROVED
TRX-006270,2026-08-26,321.87,APPROVED
TRX-039556,2026-08-17,1179.36,APPROVED
TRX-023616,2026-08-27,264.42,APPROVED
TRX-020842,2026-08-25,1659.64,APPROVED
TRX-044470,2026-08-18,1505.19,CHARGEBACK
TRX-036395,2026-08-29,529.37,APPROVED
TRX-011313,2026-08-10,331.48,APPROVED
TRX-040113,2026-08-18,245.59,APPROVED
TRX-020534,2026-08-15,1245.43,APPROVED
TRX-020554,2026-08-16,1165.46,APPROVED
TRX-010238,2026-08-24,1028.08,APPROVED
TRX-029202,2026-09-03,1595.11,APPROVED
TRX-010842,2026-08-29,818.64,APPROVED
TRX-000420,2026-08-09,944.29,APPROVED
TRX-018829,2026-08-23,1516.62,APPROVED
TRX-025509,2026-08-12,775.73,APPROVED
TRX-007873,2026-08-18,961.16,APPROVED
TRX-034623,2026-09-03,472.35,APPROVED
TRX-013796,2026-08-12,1216.23,APPROVED
TRX-043962,2026-08-12,740.06,REFUNDED
TRX-009964,2026-08-13,890.18,APPROVED
TRX-027149,2026-08-31,1513.14,APPROVED
TRX-042675,2026-08-19,907.85,APPROVED
TRX-025154,2026-08-18,1094.07,APPROVED
TRX-025441,2026-09-03,828.84,APPROVED
TRX-007278,2026-08-18,795.27,APPROVED
TRX-013689,2026-08-19,1259.30,APPROVED
TRX-027796,2026-08-18,584.28,APPROVED
TRX-016193,2026-09-05,931.86,APPROVED
TRX-032338,2026-08-16,1761.26,APPROVED
TRX-006292,2026-09-04,586.58,APPROVED
TRX-026832,2026-08-11,1356.04,APPROVED
TRX-036794,2026-08-14,539.07,APPROVED
TRX-002527,2026-08-31,1076.41,APPROVED
TRX-030423,2026-08-27,144.66,APPROVED
TRX-006295,2026-08-19,1069.29,APPROVED
TRX-008272,2026-08-18,1602.90,APPROVED
TRX-010006,2026-09-01,302.85,APPROVED
TRX-002081,2026-08-27,958.35,APPROVED
TRX-019648,2026-08-16,635.81,APPROVED
TRX-019762,2026-08-10,986.32,APPROVED
TRX-008487,2026-08-17,1865.01,APPROVED
TRX-005573,2026-08-28,1952.04,APPROVED
TRX-022016,2026-08-11,1327.88,APPROVED
TRX-013260,2026-08-09,1729.65,APPROVED
TRX-031441,2026-08-12,129.15,APPROVED
TRX-008120,2026-09-01,72.82,APPROVED
TRX-030018,2026-08-27,771.86,APPROVED
TRX-024195,2026-08-10,24.80,APPROVED
TRX-036497,2026-09-07,964.43,APPROVED
TRX-039981,2026-08-09,543.56,APPROVED
TRX-024443,2026-08-09,1533.91,APPROVED
TRX-037770,2026-08-16,1535.05,APPROVED
TRX-035135,2026-08-23,1836.14,APPROVED
TRX-024023,2026-08-26,122.59,APPROVED
TRX-008081,2026-08-11,1283.60,APPROVED
TRX-033754,2026-08-31,446.03,APPROVED
TRX-034372,2026-08-12,469.70,APPROVED
TRX-045764,2026-08-14,156.13,CANCELLED
TRX-033889,2026-08-28,922.09,APPROVED
TRX-003807,2026-08-22,787.37,APPROVED
TRX-008536,2026-08-17,541.44,APPROVED
TRX-024170,2026-08-25,1395.50,APPROVED
TRX-008954,2026-08-15,1071.03,APPROVED
TRX-005054,2026-08-29,178.14,APPROVED
TRX-027447,2026-08-31,194.89,APPROVED
TRX-027304,2026-08-16,1256.13,APPROVED
TRX-023015,2026-08-18,188.73,APPROVED
TRX-009467,2026-08-30,252.50,APPROVED
TRX-016306,2026-08-27,443.04,APPROVED
TRX-002713,2026-09-04,33.80,APPROVED
TRX-017175,2026-08-28,1132.82,APPROVED
TRX-010379,2026-08-22,415.14,APPROVED
TRX-029555,2026-08-27,346.45,APPROVED
TRX-010581,2026-08-31,415.41,APPROVED
TRX-027295,2026-08-30,1707.27,APPROVED
TRX-012336,2026-08-21,392.89,APPROVED
TRX-022131,2026-08-23,1188.17,APPROVED
TRX-018887,2026-08-31,1741.44,APPROVED
TRX-036190,2026-09-07,1912.86,APPROVED
TRX-013008,2026-09-03,1368.53,APPROVED
TRX-033866,2026-08-20,1323.50,APPROVED
TRX-030770,2026-08-23,1427.39,APPROVED
TRX-023551,2026-08-19,902.49,APPROVED
TRX-007463,2026-08-25,1061.93,APPROVED
TRX-032177,2026-08-23,620.49,APPROVED
TRX-013099,2026-08-12,839.56,APPROVED
TRX-027523,2026-08-25,188.74,APPROVED
TRX-004411,2026-08-20,1792.22,APPROVED
TRX-013571,2026-08-20,806.01,APPROVED
TRX-010770,2026-08-22,1519.64,APPROVED
TRX-030664,2026-08-18,1871.83,APPROVED
TRX-036486,2026-08-25,945.19,APPROVED
TRX-026021,2026-08-09,443.30,APPROVED
TRX-028221,2026-09-04,361.29,APPROVED
TRX-023414,2026-08-24,1307.12,APPROVED
TRX-036321,2026-08-13,1081.42,APPROVED
TRX-035838,2026-08-26,987.30,APPROVED
TRX-033688,2026-08-15,1825.47,APPROVED
TRX-025095,2026-09-01,1216.79,APPROVED
TRX-017603,2026-08-28,684.61,APPROVED
TRX-042385,2026-08-20,873.41,APPROVED
TRX-006649,2026-08-11,987.29,APPROVED
TRX-019607,2026-08-26,1209.43,APPROVED
TRX-039402,2026-08-28,1183.81,APPROVED
TRX-019254,2026-08-09,952.06,APPROVED
TRX-023458,2026-09-02,1929.18,APPROVED
TRX-042056,2026-08-21,497.97,APPROVED
TRX-040094,2026-08-30,534.42,APPROVED
TRX-043079,2026-08-11,750.47,CHARGEBACK
TRX-021293,2026-09-06,1279.09,APPROVED
TRX-038291,2026-08-26,385.46,APPROVED
TRX-028302,2026-08-28,554.15,APPROVED
TRX-042512,2026-08-21,1408.95,APPROVED
TRX-008394,2026-08-16,45.94,APPROVED
TRX-038630,2026-08-14,1819.55,APPROVED
TRX-032658,2026-08-21,1548.47,APPROVED
TRX-041789,2026-08-28,836.67,APPROVED
TRX-044085,2026-08-16,578.88,DECLINED
TRX-045756,2026-08-14,612.94,CANCELLED
TRX-002426,2026-08-30,920.51,APPROVED
TRX-015987,2026-09-04,747.04,APPROVED
TRX-005866,2026-09-02,835.60,APPROVED
TRX-015898,2026-08-10,1584.91,APPROVED
TRX-000830,2026-08-22,1891.01,APPROVED
TRX-010248,2026-08-26,1006.96,APPROVED
TRX-005600,2026-09-01,1145.78,APPROVED
TRX-006147,2026-08-22,647.90,APPROVED
TRX-001881,2026-08-31,1154.17,APPROVED
TRX-010517,2026-09-01,154.36,APPROVED
TRX-025688,2026-08-11,1017.44,APPROVED
TRX-004935,2026-08-18,134.90,APPROVED
TRX-032270,2026-09-03,269.71,APPROVED
TRX-006369,2026-09-04,1408.71,APPROVED
TRX-037221,2026-08-31,794.59,APPROVED
TRX-030761,2026-09-02,1783.28,APPROVED
TRX-025973,2026-08-16,1812.62,APPROVED
TRX-033063,2026-08-22,1074.23,APPROVED
TRX-045746,2026-08-22,150.78,CANCELLED
TRX-045429,2026-09-06,724.19,CANCELLED
TRX-022457,2026-08-15,1349.32,APPROVED
TRX-038138,2026-09-04,1688.21,APPROVED
TRX-038140,2026-08-09,361.70,APPROVED
TRX-004444,2026-08-13,1734.88,APPROVED
TRX-018410,2026-08-09,1075.09,APPROVED
TRX-020099,2026-09-02,938.53,APPROVED
TRX-002515,2026-08-27,1374.81,APPROVED
TRX-011254,2026-08-23,1350.88,APPROVED
TRX-033479,2026-08-21,1605.03,APPROVED
TRX-042364,2026-08-27,936.98,APPROVED
TRX-011813,2026-09-03,994.76,APPROVED
TRX-022042,2026-08-17,159.98,APPROVED
TRX-008181,2026-08-14,1753.01,APPROVED
TRX-036274,2026-09-01,182.68,APPROVED
TRX-009188,2026-09-01,1083.09,APPROVED
TRX-003122,2026-08-30,1325.87,APPROVED
TRX-026959,2026-08-31,1271.45,APPROVED
TRX-005489,2026-08-17,946.89,APPROVED
TRX-007402,2026-08-25,1006.36,APPROVED
TRX-001186,2026-08-26,471.39,APPROVED
TRX-027345,2026-09-04,1266.15,APPROVED
TRX-032763,2026-08-18,778.96,APPROVED
TRX-005889,2026-08-16,1231.08,APPROVED
TRX-045212,2026-08-25,281.94,CANCELLED
TRX-026835,2026-08-25,1424.40,APPROVED
TRX-034921,2026-08-25,1167.92,APPROVED
TRX-016951,2026-08-24,1625.87,APPROVED
TRX-012437,2026-08-21,1719.94,APPROVED
TRX-027525,2026-09-01,884.15,APPROVED
TRX-017874,2026-08-14,1998.78,APPROVED
TRX-015143,2026-08-25,811.35,APPROVED
TRX-022434,2026-08-26,1846.97,APPROVED
TRX-000786,2026-08-18,1945.04,APPROVED
TRX-039595,2026-08-27,1601.17,APPROVED
TRX-036418,2026-08-31,1771.17,APPROVED
TRX-011334,2026-08-16,279.11,APPROVED
TRX-007370,2026-08-25,760.77,APPROVED
TRX-016901,2026-09-03,897.41,APPROVED
TRX-027043,2026-08-09,1209.62,APPROVED
TRX-045745,2026-08-14,725.85,CANCELLED
TRX-032835,2026-08-27,67.67,APPROVED
TRX-045347,2026-09-04,889.32,CANCELLED
TRX-032541,2026-08-16,481.72,APPROVED
TRX-009420,2026-08-16,1343.28,APPROVED
TRX-024488,2026-08-20,1631.73,APPROVED
TRX-026141,2026-08-22,1862.78,APPROVED
TRX-044974,2026-08-27,243.08,DECLINED
TRX-009063,2026-08-20,1607.30,APPROVED
TRX-041439,2026-08-15,248.90,APPROVED
TRX-031817,2026-08-15,1093.82,APPROVED
TRX-004933,2026-08-27,1011.38,APPROVED
TRX-045338,2026-08-31,719.68,CANCELLED
TRX-027219,2026-08-28,1076.61,APPROVED
TRX-030317,2026-09-06,1218.13,APPROVED
TRX-006284,2026-08-12,27.25,APPROVED
TRX-041673,2026-08-16,150.82,APPROVED
TRX-037513,2026-08-21,449.18,APPROVED
TRX-000710,2026-09-05,1949.56,APPROVED
TRX-005256,2026-08-28,1230.47,APPROVED
TRX-022496,2026-08-22,1890.51,APPROVED
TRX-028585,2026-08-13,1206.77,APPROVED
TRX-044013,2026-09-03,167.18,DECLINED
TRX-023142,2026-08-18,1275.91,APPROVED
TRX-013968,2026-09-03,1600.40,APPROVED
TRX-001464,2026-09-03,410.91,APPROVED
TRX-037979,2026-09-02,546.18,APPROVED
TRX-021479,2026-08-20,1582.51,APPROVED
TRX-032609,2026-08-20,385.78,APPROVED
TRX-039238,2026-09-07,972.80,APPROVED
TRX-004422,2026-08-26,647.31,APPROVED
TRX-016615,2026-08-21,873.87,APPROVED
TRX-011164,2026-08-30,1316.53,APPROVED
TRX-037697,2026-08-10,1472.78,APPROVED
TRX-026072,2026-08-10,859.18,APPROVED
TRX-005018,2026-09-03,859.40,APPROVED
TRX-011065,2026-09-04,1796.14,APPROVED
TRX-040776,2026-08-23,409.07,APPROVED
TRX-042797,2026-08-25,561.12,APPROVED
TRX-000168,2026-08-12,1745.61,APPROVED
TRX-008091,2026-08-13,1522.50,APPROVED
TRX-035626,2026-08-23,1980.15,APPROVED
TRX-038959,2026-08-14,1125.90,APPROVED
TRX-042053,2026-08-27,374.88,APPROVED
TRX-026200,2026-08-20,201.98,APPROVED
TRX-038068,2026-08-30,1079.77,APPROVED
TRX-018772,2026-08-22,1285.36,APPROVED
TRX-015107,2026-08-19,1194.37,APPROVED
TRX-039004,2026-09-04,1353.05,APPROVED
TRX-012919,2026-08-12,870.10,APPROVED
TRX-043373,2026-08-13,628.96,CHARGEBACK
TRX-008068,2026-09-05,109.55,APPROVED
TRX-034449,2026-08-29,1676.45,APPROVED
TRX-034584,2026-09-01,1051.96,APPROVED
TRX-015349,2026-09-06,1006.09,APPROVED
TRX-010790,2026-08-20,860.23,APPROVED
TRX-028865,2026-08-16,1554.04,APPROVED
TRX-031845,2026-08-17,938.87,APPROVED
TRX-021451,2026-09-01,270.11,APPROVED
TRX-035199,2026-08-27,299.65,APPROVED
TRX-033119,2026-09-01,1161.42,APPROVED
TRX-008876,2026-08-15,1147.43,APPROVED
TRX-035113,2026-08-09,1763.00,APPROVED
TRX-017170,2026-08-30,1038.84,APPROVED
TRX-034674,2026-09-05,471.37,APPROVED
TRX-043739,2026-08-29,734.30,CHARGEBACK
TRX-003692,2026-08-15,1919.89,APPROVED
TRX-008726,2026-08-20,1880.50,APPROVED
TRX-043287,2026-09-02,257.66,DECLINED
TRX-003813,2026-09-01,982.34,APPROVED
TRX-019549,2026-09-05,560.54,APPROVED
TRX-009955,2026-09-01,64.36,APPROVED
TRX-025559,2026-08-14,205.04,APPROVED
TRX-000024,2026-08-29,210.99,APPROVED
TRX-020718,2026-08-19,1487.40,APPROVED
TRX-031708,2026-09-05,573.64,APPROVED
TRX-035209,2026-08-23,1186.31,APPROVED
TRX-037288,2026-08-16,964.62,APPROVED
TRX-020224,2026-08-22,379.23,APPROVED
TRX-034075,2026-08-19,1341.64,APPROVED
TRX-030520,2026-08-09,949.61,APPROVED
TRX-041321,2026-08-15,755.86,APPROVED
TRX-008159,2026-08-26,527.21,APPROVED
TRX-041178,2026-08-19,52.70,APPROVED
TRX-017838,2026-08-14,1330.01,APPROVED
TRX-009475,2026-08-14,1654.44,APPROVED
TRX-026157,2026-08-19,407.06,APPROVED
TRX-011468,2026-09-04,893.88,APPROVED
TRX-006521,2026-08-17,1667.53,APPROVED
TRX-018797,2026-08-25,175.96,APPROVED
TRX-014427,2026-09-01,1344.70,APPROVED
TRX-045298,2026-08-29,929.16,CANCELLED
TRX-006672,2026-08-10,808.64,APPROVED
TRX-026452,2026-08-27,1323.02,APPROVED
TRX-031500,2026-08-25,280.48,APPROVED
TRX-013080,2026-09-02,1691.80,APPROVED
TRX-007727,2026-08-09,227.12,APPROVED
TRX-013720,2026-08-17,1323.25,APPROVED
TRX-043565,2026-09-06,1076.51,REFUNDED
TRX-003047,2026-08-20,207.22,APPROVED
TRX-008543,2026-09-02,1697.65,APPROVED
TRX-013975,2026-08-10,816.39,APPROVED
TRX-018934,2026-08-25,942.91,APPROVED
TRX-042650,2026-08-08,1190.22,APPROVED
TRX-017648,2026-08-15,1163.35,APPROVED
TRX-005545,2026-08-25,1269.51,APPROVED
TRX-045737,2026-08-25,739.13,CANCELLED
TRX-043069,2026-09-03,267.99,CHARGEBACK
TRX-043267,2026-08-09,97.80,DECLINED
TRX-032073,2026-08-28,262.77,APPROVED
TRX-045902,2026-08-19,459.36,CANCELLED
TRX-018805,2026-09-03,1489.05,APPROVED
TRX-036440,2026-08-27,1206.38,APPROVED
TRX-040571,2026-08-28,269.69,APPROVED
TRX-022787,2026-08-16,512.34,APPROVED
TRX-009933,2026-08-30,1002.35,APPROVED
TRX-001896,2026-09-02,1920.67,APPROVED
TRX-034185,2026-08-13,151.46,APPROVED
TRX-020423,2026-08-14,1626.25,APPROVED
TRX-008607,2026-08-29,1609.37,APPROVED
TRX-035231,2026-08-08,481.86,APPROVED
TRX-016862,2026-08-20,219.35,APPROVED
TRX-042738,2026-08-24,513.83,APPROVED
TRX-043842,2026-08-13,1288.59,CHARGEBACK
TRX-035941,2026-09-01,1035.22,APPROVED
TRX-001467,2026-08-20,53.61,APPROVED
TRX-033519,2026-08-18,717.01,APPROVED
TRX-038404,2026-08-29,335.11,APPROVED
TRX-028007,2026-08-15,523.73,APPROVED
TRX-019218,2026-08-25,1615.40,APPROVED
TRX-036155,2026-08-09,1873.68,APPROVED
TRX-031964,2026-08-19,1967.50,APPROVED
TRX-042676,2026-08-20,342.95,APPROVED
TRX-011701,2026-08-14,1778.27,APPROVED
TRX-027625,2026-09-02,661.49,APPROVED
TRX-029323,2026-08-15,345.59,APPROVED
TRX-015212,2026-09-04,321.00,APPROVED
TRX-016670,2026-08-10,203.67,APPROVED
TRX-029944,2026-09-02,688.28,APPROVED
TRX-019020,2026-08-11,1425.82,APPROVED
TRX-028287,2026-09-05,623.62,APPROVED
TRX-014863,2026-08-23,1646.86,APPROVED
TRX-012596,2026-08-30,776.51,APPROVED
TRX-026230,2026-09-01,103.13,APPROVED
TRX-017612,2026-08-22,229.10,APPROVED
TRX-045666,2026-08-20,755.45,CANCELLED
TRX-040082,2026-08-12,176.81,APPROVED
TRX-027932,2026-08-18,1694.65,APPROVED
TRX-011097,2026-08-31,1800.29,APPROVED
TRX-028359,2026-08-27,446.58,APPROVED
TRX-010494,2026-08-28,373.48,APPROVED
TRX-013045,2026-08-12,990.96,APPROVED
TRX-008870,2026-08-30,282.80,APPROVED
TRX-015198,2026-08-31,1173.80,APPROVED
TRX-012139,2026-08-21,482.74,APPROVED
TRX-037304,2026-08-16,510.08,APPROVED
TRX-036420,2026-08-29,394.06,APPROVED
TRX-027162,2026-08-24,676.95,APPROVED
TRX-031243,2026-09-06,128.33,APPROVED
TRX-011719,2026-08-24,849.74,APPROVED
TRX-042834,2026-08-30,1377.74,APPROVED
TRX-010652,2026-08-23,1631.31,APPROVED
TRX-000336,2026-08-12,891.01,APPROVED
TRX-014316,2026-08-15,1796.58,APPROVED
TRX-030440,2026-09-01,1270.45,APPROVED
TRX-018337,2026-08-17,1766.99,APPROVED
TRX-044609,2026-08-15,1499.62,DECLINED
TRX-005289,2026-08-09,195.19,APPROVED
TRX-004060,2026-08-18,1205.35,APPROVED
TRX-025182,2026-08-12,215.18,APPROVED
TRX-025269,2026-08-13,488.10,APPROVED
TRX-029043,2026-08-14,1725.12,APPROVED
TRX-026953,2026-08-23,1376.59,APPROVED
TRX-044640,2026-08-14,60.52,DECLINED
TRX-031951,2026-08-28,1847.34,APPROVED
TRX-012594,2026-08-09,1985.58,APPROVED
TRX-012485,2026-08-28,1009.85,APPROVED
TRX-021348,2026-08-26,343.93,APPROVED
TRX-025899,2026-08-31,1867.20,APPROVED
TRX-022548,2026-08-14,891.73,APPROVED
TRX-042092,2026-09-02,926.56,APPROVED
TRX-034882,2026-08-09,1323.99,APPROVED
TRX-032482,2026-08-17,432.19,APPROVED
TRX-043097,2026-08-08,850.72,REFUNDED
TRX-041320,2026-08-19,614.24,APPROVED
TRX-004153,2026-08-21,733.48,APPROVED
TRX-034817,2026-08-24,117.88,APPROVED
TRX-011852,2026-08-26,1542.93,APPROVED
TRX-012233,2026-08-23,871.01,APPROVED
TRX-038496,2026-08-08,1784.76,APPROVED
TRX-032984,2026-08-11,213.40,APPROVED
TRX-011481,2026-08-11,1490.45,APPROVED
TRX-035204,2026-08-28,1982.82,APPROVED
TRX-004528,2026-09-03,289.49,APPROVED
TRX-021150,2026-08-30,539.25,APPROVED
TRX-018512,2026-08-13,1137.05,APPROVED
TRX-010974,2026-08-11,185.55,APPROVED
TRX-031942,2026-08-09,505.99,APPROVED
TRX-041033,2026-08-24,671.48,APPROVED
TRX-018648,2026-09-01,181.76,APPROVED
TRX-034414,2026-08-18,1799.51,APPROVED
TRX-044461,2026-08-11,1285.71,CHARGEBACK
TRX-020281,2026-09-06,1625.70,APPROVED
TRX-009645,2026-09-06,232.77,APPROVED
TRX-009216,2026-09-01,1584.29,APPROVED
TRX-001868,2026-08-09,1032.65,APPROVED
TRX-028325,2026-08-11,1937.84,APPROVED
TRX-002693,2026-08-26,343.52,APPROVED
TRX-042258,2026-08-08,657.99,APPROVED
TRX-039329,2026-08-13,714.36,APPROVED
TRX-030897,2026-08-09,471.59,APPROVED
TRX-011429,2026-08-19,607.20,APPROVED
TRX-034843,2026-08-16,543.46,APPROVED
TRX-009979,2026-08-09,1455.99,APPROVED
TRX-037851,2026-08-11,1010.67,APPROVED
